StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,TYPE,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,CONSENT,FREQUENCY,DURATION,REASONS,REASONS_5_TEXT,LOCATION,SKILL,MAP_1,MAP_2,MAP_3,MAP_4,MAP_5,MAP_6,MAP_7,MAP_8,MAP_9,MAP_10,MAP_11,MAP_12,MAP_13,MAP_14,MAP_15,MAP_16,MAP_17,MAP_18,MAP_19,MAP_20,MAP_21,MAP_22,MAP_23,MAP_24,MAP_25,MAP_26,MAP_27,MAP_28,MAP_29,MAP_30,MAP_31,MAP_32,MAP_33,MAP_34,MAP_35,MAP_36,MAP_37,MAP_38,MAP_39,MAP_40,MAP_41,MAP_42,MAP_43,MAP_44,MAP_45,MAP_46,MAP_47,MAP_48,MAP_49,MAP_50,MAP_51,MAP_52,MAP_53,MAP_54,MAP_55,MAP_56,MAP_57,MAP_58,MAP_59,MAP_60,MAP_61,MAP_62,MAP_63,MAP_64,MAP_65,MAP_66,MAP_67,MAP_68,MAP_69,MAP_70,MAP_71,MAP_72,MAP_73,MAP_74,MAP_75,MAP_76,PRESSURES_1,PRESSURES_2,PRESSURES_3,PRESSURES_4,PRESSURES_5,PRESSURES_6,PRESSURES_7,PRESSURES_8,HABITATS_1,HABITATS_2,HABITATS_3,HABITATS_4,HABITATS_5,HABITATS_6,SPECIES_1,SPECIES_2,SPECIES_3,SPECIES_4,SPECIES_5,SPECIES_6,SPECIES_7,SPECIES_8,SPECIES_8_TEXT,FUNDING,CONCRETE_1,CONCRETE_2,CONCRETE_3,CONCRETE_4,CONCRETE_5,TIRES_1,TIRES_2,TIRES_3,TIRES_4,TIRES_5,ACTION_1,ACTION_2,ACTION_3,ACTION_4,ACTION_5,AWARE,AGE,GENDER,GENDER_3_TEXT,ZIPCODE,COUNTY,COUNTY_7_TEXT,INCOME,COSTS,AR_RELIEF,AR_SIZE,AR_DEPTH,AR_COMPLEX,AR_MATERIAL_1,AR_MATERIAL_2,AR_MATERIAL_3,AR_MATERIAL_4
7/7/2026 20:15,7/7/2026 20:23,IP Address,100,493,TRUE,7/7/2026 20:23,R_1oLy7kmWey0t5Uq,email,General,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation",,The shoreline or bank of a water body,Good,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,No,No,No,No,No,Never,Often,Often,Rarely,Rarely,Rarely,Often,Often,Often,Never,Never,Never,Never,Never,,Supportive,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,0.74,10,10,0,0,No,55 - 64,Male,,33613,Hillsborough,,"$25,001 - $50,000",30,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure
7/7/2026 20:16,7/7/2026 20:23,IP Address,100,444,TRUE,7/7/2026 20:23,R_5FJ0dF9sQUPgAym,email,General,EN,0.8999999761581421,,I agree,About once a week,1 - 4 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Good,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,No,No,No,No,No,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,,Supportive,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Agree,Disagree,Agree,Disagree,3.43,5.13,0.6,7.61,5.49,No,45 - 54,Female,,33527,Hillsborough,,"$50,001 - $75,000",100,,,,,,,,
7/7/2026 20:16,7/7/2026 20:25,IP Address,100,526,TRUE,7/7/2026 20:25,R_3LbQReAP119MBIP,email,General,EN,1,,I agree,About once a week,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Excellent,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,Yes,No,No,Yes,No,No,No,Often,Sometimes,Often,Rarely,Rarely,Sometimes,Often,Often,Often,Never,Sometimes,Sometimes,Never,Never, ,Supportive,Agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat agree,Disagree,5.02,5.06,5.23,5.2,10,No,25 - 34,Male,,33604,Hillsborough,,"$75,001 - $100,000",40,Not sure,"Medium
(less than 1 acre)","Shallow
(10 ft. or less)","Complex
(lots of holes, edges, and hiding spots)",Often,Never,Often,Never
7/7/2026 20:18,7/7/2026 20:27,IP Address,100,563,TRUE,7/7/2026 20:27,R_6eP0Nit643VUphJ,email,General,EN,1,,I agree,About once a month,5 - 9 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,Yes,Yes,No,No,Yes,Often,Sometimes,Rarely,Often,Often,Often,Often,Never,Never,Never,Sometimes,Always,Always,Sometimes,Shark,Supportive,Somewhat agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Disagree,Agree,Agree,Agree,Somewhat disagree,4.89,6.79,8.25,9.2,10,No,45 - 54,Male,,33616,Hillsborough,,"$100,000 or more",250,"Moderate
(2 - 4 ft.)","Large
(1 acre or more)","Deep
(20 ft. or more)","Moderate
(some nooks and crannies)",Sometimes,Sometimes,Sometimes,Never
7/7/2026 20:16,7/7/2026 20:29,IP Address,100,757,TRUE,7/7/2026 20:29,R_1Jk0R5aC7GrA8Kl,email,General,EN,1,,I agree,About once a month,Less than a year,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,No,No,No,No,No,No,No,No,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Always,Always,Always,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Black drum,Supportive,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,4.99,8.71,6.67,0.82,10,No,45 - 54,Male,,34652,Pasco,,"$50,001 - $75,000",50,Not sure,Not sure,"Shallow
(10 ft. or less)",Not sure,Not sure,Not sure,Not sure,Not sure
7/7/2026 20:23,7/7/2026 20:31,IP Address,100,465,TRUE,7/7/2026 20:31,R_1qrsbskn3Z4GXeu,email,General,EN,1,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,No,No,No,No,No,No,No,No,Sometimes,Often,Often,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Never,,Supportive,Somewhat agree,Disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,2.75,8.56,8.24,0,9.99,No,55 - 64,Male,,34219,Manatee,,"$100,000 or more",200,Not sure,Not sure,"Shallow
(10 ft. or less)",Not sure,Sometimes,Rarely,Never,Never
7/7/2026 20:19,7/7/2026 20:31,IP Address,100,728,TRUE,7/7/2026 20:32,R_6IYnTHD08p8monq,email,General,EN,1,,I agree,Many times a week,10 - 19 years,"Fishing for fun, sport, or relaxation",,A fishing pier or boardwalk,Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,Yes,Yes,No,Yes,No,Yes,Yes,No,Sometimes,Sometimes,Sometimes,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,,Supportive,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,3.61,1.47,1.39,10,10,No,55 - 64,Female,,34207,Manatee,,"$25,000 or less",125,,,,,,,,
7/7/2026 20:29,7/7/2026 20:38,IP Address,100,517,TRUE,7/7/2026 20:38,R_7mpU3Cf0IPYVjah,email,General,EN,1,,I agree,Many times a week,5 - 9 years,"Fishing for fun, sport, or relaxation",,The shoreline or bank of a water body,Excellent,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Yes,Yes,Yes,Yes,No,No,No,No,Often,Often,Often,Sometimes,Rarely,Often,Sometimes,Sometimes,Sometimes,Always,Never,Never,Never,Sometimes,Jack cravele,Supportive,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,4.59,1.31,8.17,5.71,4.46,No,45 - 54,Male,,33619,Hillsborough,,"$100,000 or more",,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Shallow
(10 ft. or less)","Moderate
(some nooks and crannies)",Not sure,Not sure,Not sure,Not sure
7/7/2026 20:22,7/7/2026 20:40,IP Address,100,1096,TRUE,7/7/2026 20:40,R_525VSXMCQBbv6mU,email,General,EN,1,,I agree,About once a month,20 years or more,Fishing for your own food,,"The shoreline or bank of a water body,A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,Yes,Yes,No,No,No,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Never,Often,Often,Never,Often,mullet,Neutral,Agree,Disagree,Somewhat agree,Somewhat disagree,Disagree,Strongly disagree,Agree,Somewhat disagree,Agree,Strongly disagree,0,0,0,0,10,No,45 - 54,Male,,33606,Hillsborough,,"$75,001 - $100,000",100,"High
(5 ft. or more)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Sometimes,Sometimes,Sometimes,Never
7/7/2026 20:32,7/7/2026 20:44,IP Address,100,718,TRUE,7/7/2026 20:44,R_50e0PQ1HIvnLPSq,email,General,EN,1,,I agree,Many times a week,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,On,On,On,Off,On,On,On,On,On,On,On,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,On,On,Yes,Yes,No,No,Yes,Yes,No,No,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Often,Often,Often,Often,Rarely,Sometimes,Sometimes,Sometimes,Cobia,Supportive,Strongly agree,Somewhat disagree,Agree,Strongly disagree,Agree,Disagree,Strongly agree,Disagree,Agree,Strongly disagree,0.18,4.6,0.22,10,10,Yes,55 - 64,Male,,33712,Pinellas,,"$100,000 or more",100,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Complex
(lots of holes, edges, and hiding spots)",Sometimes,Rarely,Sometimes,Never
7/7/2026 20:30,7/7/2026 20:48,IP Address,100,1063,TRUE,7/7/2026 20:48,R_1fjGExrKzDyIEqv,email,General,EN,1,,I agree,A few times,5 - 9 years,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Yes,No,No,Yes,No,Yes,No,Yes,Rarely,Often,Often,Rarely,Rarely,Sometimes,Sometimes,Often,Sometimes,Never,Sometimes,Sometimes,Rarely,Never,,Neutral,Somewhat disagree,Disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,4.92,9.08,5.87,5.71,5.34,No,45 - 54,Male,,33579,Hillsborough,,"$100,000 or more",40,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Shallow
(10 ft. or less)","Moderate
(some nooks and crannies)",Sometimes,Rarely,Sometimes,Never
7/7/2026 19:37,7/7/2026 20:57,IP Address,100,4804,TRUE,7/7/2026 20:57,R_3SHr12O2D1Fr7kK,email,General,EN,1,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation",,"The shoreline or bank of a water body,A fishing pier or boardwalk,A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,On,On,Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,On,On,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rarely,Always,Always,Sometimes,Sometimes,Often,Always,Often,Always,Sometimes,Sometimes,Often,Often,Sometimes,"Cobia, Triple Tail, Kingfish, Spanish Mackerel, Black Drum, Jack Crevalle",Supportive,Strongly agree,Disagree,Agree,Strongly disagree,Strongly agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,3.08,9.93,10,7.64,4.71,No,35 - 44,Male,,33611,Hillsborough,,"$100,000 or more",500,Not sure,"Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Sometimes,Rarely,Sometimes,Not sure
7/7/2026 20:59,7/7/2026 21:05,IP Address,100,380,TRUE,7/7/2026 21:05,R_7f3oy6ANIl067Wd,email,General,EN,1,,I agree,About once a month,1 - 4 years,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A fishing pier or boardwalk,A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Yes,Yes,No,Yes,No,Yes,No,Yes,Rarely,Sometimes,Sometimes,Often,Often,Often,Rarely,Often,Rarely,Sometimes,Sometimes,Always,Always,Sometimes,,Supportive,Agree,Disagree,Agree,Disagree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,5.18,5.19,9.92,10,9.99,No,35 - 44,Male,,33812,Polk,,"$100,000 or more",300,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Deep
(20 ft. or more)","Moderate
(some nooks and crannies)",Sometimes,Never,Sometimes,Not sure
7/7/2026 21:01,7/7/2026 21:08,IP Address,100,433,TRUE,7/7/2026 21:08,R_1od0pKt79JQDEib,email,General,EN,1,,I agree,About once a month,1 - 4 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Fair,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Yes,No,No,Yes,Yes,No,No,No,Often,Often,Often,Sometimes,Sometimes,Sometimes,Often,Often,Often,Rarely,Rarely,Sometimes,Rarely,Rarely,Ladyfish,Supportive,Agree,Disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat agree,4.81,8.86,4.16,3.97,1.39,No,55 - 64,Male,,33803,Polk,,"$100,000 or more",250,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)",Not sure,Not sure,Sometimes,Sometimes,Not sure
7/7/2026 21:00,7/7/2026 21:10,IP Address,100,619,TRUE,7/7/2026 21:10,R_1RK00iTjvi6L0Qh,email,General,EN,1,,I agree,Many times a week,20 years or more,Something else:,Clam farming,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Sometimes,Often,Often,Often,Rarely,Sometimes,Sometimes,Sometimes,Often,Sometimes,Rarely,Sometimes,Often,Rarely,Sharks,Supportive,Strongly agree,Disagree,Agree,Disagree,Agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,3.05,7.5,5.83,7.99,10,No,35 - 44,Male,,34221,Manatee,,"$50,001 - $75,000",200,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Often,Rarely,Sometimes,Rarely
7/7/2026 20:21,7/7/2026 21:10,IP Address,100,2931,TRUE,7/7/2026 21:10,R_7fiLDHEmS22IRF2,email,General,EN,1,,I agree,A few times,1 - 4 years,"Fishing for fun, sport, or relaxation,Fishing for your own food,Something else:",To learn more,"The shoreline or bank of a water body,A fishing pier or boardwalk",Good,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Never,Rarely,Often,Sometimes,Always,Always,Rarely,Rarely,Often,Never,Rarely,Always,Never,Always,Flounder,Supportive,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,0,0,10,0,10,No,45 - 54,Female,,34639,Pasco,,"$25,000 or less",200,Not sure,"Medium
(less than 1 acre)","Shallow
(10 ft. or less)","Complex
(lots of holes, edges, and hiding spots)",Often,Sometimes,Always,Rarely
7/7/2026 21:05,7/7/2026 21:12,IP Address,100,456,TRUE,7/7/2026 21:12,R_6LIaKRwwIFbixFv,email,General,EN,1,,I agree,About once a month,10 - 19 years,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"The shoreline or bank of a water body,A boat, kayak, or canoe",Excellent,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Sometimes,Often,Often,Rarely,Never,Sometimes,Always,Always,Always,Sometimes,Sometimes,Rarely,Never,Never,,Supportive,Strongly agree,Disagree,Agree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,0.92,7.39,1.15,9.81,10,No,55 - 64,Male,,33635,Hillsborough,,,,,,,,,,,
7/7/2026 21:03,7/7/2026 21:14,IP Address,100,610,TRUE,7/7/2026 21:14,R_393RpHC2CCYwsPf,email,General,EN,1,,I agree,A few times,10 - 19 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,On,On,On,On,On,On,On,On,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,On,On,On,On,On,On,Off,On,On,On,On,On,On,On,On,On,On,On,On,On,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Always,Always,Always,Often,Often,Always,Often,Always,Sometimes,Always,Always,Always,Always,Flounder,Supportive,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Disagree,3.32,8.29,4.59,8.52,5.28,No,35 - 44,Female,,33716,Pinellas,,"$75,001 - $100,000",2000,Not sure,"Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Complex
(lots of holes, edges, and hiding spots)",Sometimes,Sometimes,Often,Not sure
7/7/2026 20:59,7/7/2026 21:16,IP Address,100,1057,TRUE,7/7/2026 21:16,R_7Jb0y2ZHTr4QspW,email,General,EN,1,,I agree,About once a week,1 - 4 years,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"The shoreline or bank of a water body,A fishing pier or boardwalk",Good,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Yes,Yes,Yes,Yes,No,Yes,No,No,Rarely,Often,Often,Rarely,Rarely,Sometimes,Often,Often,Often,Never,Sometimes,Sometimes,Sometimes,Sometimes,Mackerel ,Supportive,Agree,Disagree,Agree,Disagree,Agree,Somewhat agree,Disagree,Agree,Disagree,Agree,6.09,7.06,4.82,2.29,1.28,Yes,45 - 54,Male,,33544,Pasco,,"$50,001 - $75,000",40,"Moderate
(2 - 4 ft.)","Small
(several square yards)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Sometimes,Sometimes,Rarely,Rarely
7/7/2026 21:12,7/7/2026 21:19,IP Address,100,429,TRUE,7/7/2026 21:19,R_7SyNvhwbAIQwfNT,email,General,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rarely,Often,Sometimes,Never,Never,Rarely,Sometimes,Often,Often,Rarely,Often,Often,Never,Never,,Supportive,Somewhat agree,Somewhat disagree,Agree,Disagree,Somewhat disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Disagree,10,5,7.25,9.16,6.56,No,35 - 44,Male,,34240,Sarasota,,"$100,000 or more",100,,,,,,,,
7/7/2026 21:12,7/7/2026 21:20,IP Address,100,454,TRUE,7/7/2026 21:20,R_14ObwQliLBv2UTT,email,General,EN,1,,I agree,Many times a week,20 years or more,"Fishing for fun, sport, or relaxation,Providing chartered fishing trips for other people to fish",,"A boat, kayak, or canoe",Excellent,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,No,Yes,Yes,Yes,No,Often,Always,Always,Often,Sometimes,Often,Often,Often,Often,Often,Sometimes,Often,Rarely,Sometimes,Tripletail,Supportive,Somewhat agree,Disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,4.96,5.23,5.57,5.6,8.88,No,35 - 44,Male,,33572,Hillsborough,,"$100,000 or more",50,"Moderate
(2 - 4 ft.)","Large
(1 acre or more)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Sometimes,Sometimes,Often,Not sure
