StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,TYPE,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,CONSENT,FREQUENCY,DURATION,REASONS,REASONS_5_TEXT,LOCATION,SKILL,MAP_1,MAP_2,MAP_3,MAP_4,MAP_5,MAP_6,MAP_7,MAP_8,MAP_9,MAP_10,MAP_11,MAP_12,MAP_13,MAP_14,MAP_15,MAP_16,MAP_17,MAP_18,MAP_19,MAP_20,MAP_21,MAP_22,MAP_23,MAP_24,MAP_25,MAP_26,MAP_27,MAP_28,MAP_29,MAP_30,MAP_31,MAP_32,MAP_33,MAP_34,MAP_35,MAP_36,MAP_37,MAP_38,MAP_39,MAP_40,MAP_41,MAP_42,MAP_43,MAP_44,MAP_45,MAP_46,MAP_47,MAP_48,MAP_49,MAP_50,MAP_51,MAP_52,MAP_53,MAP_54,MAP_55,MAP_56,MAP_57,MAP_58,MAP_59,MAP_60,MAP_61,MAP_62,MAP_63,MAP_64,MAP_65,MAP_66,MAP_67,MAP_68,MAP_69,MAP_70,MAP_71,MAP_72,MAP_73,MAP_74,MAP_75,MAP_76,PRESSURES_1,PRESSURES_2,PRESSURES_3,PRESSURES_4,PRESSURES_5,PRESSURES_6,PRESSURES_7,PRESSURES_8,HABITATS_1,HABITATS_2,HABITATS_3,HABITATS_4,HABITATS_5,HABITATS_6,SPECIES_1,SPECIES_2,SPECIES_3,SPECIES_4,SPECIES_5,SPECIES_6,SPECIES_7,SPECIES_8,SPECIES_8_TEXT,FUNDING,CONCRETE_1,CONCRETE_2,CONCRETE_3,CONCRETE_4,CONCRETE_5,TIRES_1,TIRES_2,TIRES_3,TIRES_4,TIRES_5,ACTION_1,ACTION_2,ACTION_3,ACTION_4,ACTION_5,AWARE,AGE,GENDER,GENDER_3_TEXT,ZIPCODE,COUNTY,COUNTY_7_TEXT,INCOME,COSTS,AR_RELIEF,AR_SIZE,AR_DEPTH,AR_COMPLEX,AR_MATERIAL_1,AR_MATERIAL_2,AR_MATERIAL_3,AR_MATERIAL_4
7/7/2026 21:13,7/7/2026 21:22,IP Address,100,531,TRUE,7/7/2026 21:22,R_5t9cRZjDPLTgW33,email,Saltwater,EN,1,,I agree,About once a month,5 - 9 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Fair,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Often,Often,Sometimes,Often,Often,Sometimes,Never,Often,Sometimes,Rarely,Often,Often,Often,Sometimes,Spanish,Supportive,Strongly agree,Disagree,Agree,Disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Agree,Disagree,1.87,3.47,4.67,6.08,7.93,Yes,55 - 64,Male,,34210,Manatee,,"$100,000 or more",200,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Often,Sometimes,Sometimes,Never
7/7/2026 21:16,7/7/2026 21:23,IP Address,100,457,TRUE,7/7/2026 21:23,R_3eshvZgmwRuOdrR,email,Saltwater,EN,1,,I agree,About once a month,1 - 4 years,"Fishing for fun, sport, or relaxation",,A fishing pier or boardwalk,Poor,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,No,No,Yes,No,No,No,Never,Never,Rarely,Never,Sometimes,Often,Often,Never,Always,Rarely,Often,Always,Never,Never,,Supportive,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,0,4.74,4.9,10,10,No,25 - 34,Male,,33510,Hillsborough,,"$100,000 or more",75,Not sure,Not sure,Not sure,"Moderate
(some nooks and crannies)",Sometimes,Not sure,Often,Never
7/7/2026 20:48,7/7/2026 21:26,IP Address,100,2325,TRUE,7/7/2026 21:26,R_3PtqNaYsYP7kqaS,email,Saltwater,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Yes,No,No,No,No,No,No,Yes,Rarely,Often,Often,Often,Often,Often,Sometimes,Sometimes,Sometimes,Often,Often,Often,Sometimes,Never,,Supportive,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Disagree,Agree,Disagree,Agree,Disagree,1.24,1.95,4.67,1.26,10,No,55 - 64,Male,,,Pinellas,,"$100,000 or more",100,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Often,Not sure,Sometimes,Not sure
7/7/2026 21:15,7/7/2026 21:27,IP Address,100,711,TRUE,7/7/2026 21:27,R_3k7CFxtYypO9Bgg,email,Saltwater,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"The shoreline or bank of a water body,A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,No,No,No,No,No,Yes,Yes,Yes,Never,Often,Often,Never,Often,Often,Often,Rarely,Often,Never,Sometimes,Sometimes,Never,Never,,Supportive,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,8.33,10,8.89,0.8,0.78,No,55 - 64,Male,,33774,Pinellas,,"$100,000 or more",50,"Low
(1 ft. or less)","Small
(several square yards)","Shallow
(10 ft. or less)","Simple
(mostly flat or smooth)",Often,Never,Sometimes,Never
7/7/2026 21:14,7/7/2026 21:29,IP Address,100,878,TRUE,7/7/2026 21:29,R_3E5ixxlwLlGfuQW,email,Saltwater,EN,1,,I agree,About once a month,5 - 9 years,"Fishing for fun, sport, or relaxation",,A fishing pier or boardwalk,Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Yes,No,No,No,Yes,No,No,No,Rarely,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Often,Often,Never,,Supportive,Strongly agree,Disagree,Agree,Disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,8.12,8.19,5.11,8.18,5.9,No,45 - 54,Male,,33844,Polk,,"$75,001 - $100,000",300,"Moderate
(2 - 4 ft.)",Not sure,"Deep
(20 ft. or more)","Complex
(lots of holes, edges, and hiding spots)",Rarely,Sometimes,Rarely,Not sure
7/7/2026 21:18,7/7/2026 21:29,IP Address,100,637,TRUE,7/7/2026 21:29,R_5PRiruCNWiJUXTx,email,Saltwater,EN,1,,I agree,About once a week,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Often,Often,Often,Often,Often,Sometimes,Sometimes,Sometimes,Often,Rarely,Rarely,Sometimes,Rarely,Permit,Supportive,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,0.34,0.37,0.6,10,10,No,35 - 44,Male,,33705,Pinellas,,"$75,001 - $100,000",100,"High
(5 ft. or more)","Small
(several square yards)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Sometimes,Rarely,Rarely,Not sure
7/7/2026 21:24,7/7/2026 21:30,IP Address,100,318,TRUE,7/7/2026 21:30,R_3hXYL3FK4lIHxho,email,Saltwater,EN,1,,I agree,About once a month,5 - 9 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Often,Always,Rarely,Rarely,Sometimes,Always,Always,Always,Sometimes,Sometimes,Rarely,Rarely,Never,,Supportive,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,0.79,4.29,7.61,10,10,Yes,25 - 34,Male,,33776,Pinellas,,"$100,000 or more",60,Not sure,"Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Rarely,Rarely,Rarely,Never
7/7/2026 21:23,7/7/2026 21:31,IP Address,100,455,TRUE,7/7/2026 21:31,R_7zCqbHXxzS6nBfj,email,Saltwater,EN,1,,I agree,About once a week,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,On,On,On,On,On,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Sometimes,Always,Always,Always,Often,Sometimes,Sometimes,Often,Sometimes,Rarely,Often,Always,Often,Often,Mackerel ,Neutral,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Disagree,1.79,7.67,2.59,7.98,6.34,No,45 - 54,Male,,34221,Manatee,,"$100,000 or more",120,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Complex
(lots of holes, edges, and hiding spots)",Sometimes,Sometimes,Often,Never
7/7/2026 21:21,7/7/2026 21:32,IP Address,100,654,TRUE,7/7/2026 21:32,R_5Bqc1mx41xnrDlD,email,Saltwater,EN,1,,I agree,About once a week,5 - 9 years,Fishing for your own food,,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,No,No,No,No,No,Never,Always,Always,Sometimes,Sometimes,Sometimes,Often,Always,Sometimes,Rarely,Sometimes,Always,Always,Never,,Supportive,Disagree,Somewhat disagree,Strongly agree,Disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,4.89,6.99,3.22,5.03,5.05,No,35 - 44,Female,,33712,Pinellas,,"$50,001 - $75,000",50,Not sure,Not sure,"Shallow
(10 ft. or less)",Not sure,Often,Often,Often,Not sure
7/7/2026 21:22,7/7/2026 21:33,IP Address,100,645,TRUE,7/7/2026 21:33,R_6Dsm4tzBpfJmZzz,email,Saltwater,EN,1,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rarely,Always,Often,Rarely,Rarely,Sometimes,Often,Always,Often,Sometimes,Sometimes,Sometimes,Rarely,Rarely,,Neutral,Strongly agree,Disagree,Agree,Disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,5,5.63,5.05,5.94,5.7,No,55 - 64,Male,,33703,Pinellas,,"$100,000 or more",130,"Low
(1 ft. or less)","Small
(several square yards)","Shallow
(10 ft. or less)","Simple
(mostly flat or smooth)",Rarely,Rarely,Sometimes,Never
7/7/2026 21:22,7/7/2026 21:35,IP Address,100,815,TRUE,7/7/2026 21:35,R_1ISQWEAAa0TaUZz,email,Saltwater,EN,1,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"The shoreline or bank of a water body,A fishing pier or boardwalk,A boat, kayak, or canoe",Fair,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,Yes,No,Yes,No,No,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,,Supportive,Somewhat agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,2.93,4.92,2.89,2.21,2.51,No,45 - 54,Male,,33617,Hillsborough,,"$100,000 or more",350,"Moderate
(2 - 4 ft.)",Not sure,"Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Sometimes,Sometimes,Sometimes,Never
7/7/2026 21:31,7/7/2026 21:39,IP Address,100,445,TRUE,7/7/2026 21:39,R_3WzqQZhI962u8fv,email,Saltwater,EN,1,,I agree,About once a month,10 - 19 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Fair,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Yes,No,No,Yes,Yes,Yes,Yes,No,Rarely,Sometimes,Often,Rarely,Often,Often,Often,Rarely,Sometimes,Sometimes,Sometimes,Often,Often,Never,,Supportive,Strongly agree,Somewhat disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,1.06,5.49,5.01,6.34,6.42,No,35 - 44,Female,,33702,Pinellas,,"$100,000 or more",100,"High
(5 ft. or more)","Medium
(less than 1 acre)","Shallow
(10 ft. or less)","Moderate
(some nooks and crannies)",Often,Sometimes,Sometimes,Rarely
7/7/2026 21:30,7/7/2026 21:41,IP Address,100,695,TRUE,7/7/2026 21:41,R_5dyZiHnWvqDbYpt,email,Saltwater,EN,1,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,Yes,Yes,Yes,No,Yes,Yes,No,Never,Always,Rarely,Rarely,Rarely,Sometimes,Often,Often,Often,Sometimes,Rarely,Rarely,Rarely,Rarely,Flounder ,Supportive,Agree,Disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,5.42,8.27,8.39,9.24,10,No,55 - 64,Male,,33762,Pinellas,,"$100,000 or more",75,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)",Not sure,Sometimes,Never,Sometimes,Sometimes
7/7/2026 21:32,7/7/2026 21:41,IP Address,100,554,TRUE,7/7/2026 21:41,R_3aJSlKrwVTN0KL7,email,Saltwater,EN,1,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Fair,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,No,Yes,No,Yes,Yes,Yes,No,No,Often,Often,Often,Rarely,Rarely,Often,Sometimes,Often,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,,Supportive,Strongly agree,Disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,1.08,0.01,9.15,1.84,2.1,No,55 - 64,Male,,34209,Manatee,,"$100,000 or more",100,"High
(5 ft. or more)","Small
(several square yards)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Rarely,Rarely,Often,Not sure
7/7/2026 21:34,7/7/2026 21:43,IP Address,100,551,TRUE,7/7/2026 21:43,R_7hASKCbcNSLXxAO,email,Saltwater,EN,1,,I agree,About once a month,Less than a year,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Fair,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,No,No,No,No,No,No,No,No,Rarely,Sometimes,Often,Rarely,Often,Often,Sometimes,Often,Rarely,Sometimes,Sometimes,Often,Sometimes,Sometimes,,Supportive,Somewhat agree,Disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,6.81,9.06,1.99,8.11,1.61,No,55 - 64,Male,,34211,Manatee,,"$100,000 or more",60,Not sure,"Small
(several square yards)","Shallow
(10 ft. or less)",Not sure,Sometimes,Sometimes,Sometimes,Rarely
7/7/2026 21:36,7/7/2026 21:44,IP Address,100,462,TRUE,7/7/2026 21:44,R_5g2iWqqMiVKRRFf,email,Saltwater,EN,1,,I agree,Many times a week,5 - 9 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,No,Yes,No,No,No,Often,Often,Often,Rarely,Rarely,Sometimes,Always,Always,Always,Sometimes,Rarely,Rarely,Rarely,Often,Jacks,Supportive,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,1.38,1.49,8.68,8.54,8.61,No,55 - 64,Male,,33570,Hillsborough,,"$75,001 - $100,000",100,"High
(5 ft. or more)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Not sure,Not sure,Not sure,Not sure
7/7/2026 21:37,7/7/2026 21:47,IP Address,100,605,TRUE,7/7/2026 21:47,R_6R908ho1REK05Wc,email,Saltwater,EN,1,,I agree,About once a week,10 - 19 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,On,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,No,No,No,No,No,No,No,No,Sometimes,Always,Always,Often,Often,Always,Always,Sometimes,Always,Often,Never,Never,Sometimes,Never,,Supportive,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,0.6,0.75,0.52,4.67,10,No,45 - 54,Male,,33703,Pinellas,,"$100,000 or more",50,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Deep
(20 ft. or more)","Moderate
(some nooks and crannies)",Often,Rarely,Always,Not sure
7/7/2026 21:41,7/7/2026 21:49,IP Address,100,503,TRUE,7/7/2026 21:49,R_3ISqJYjWfIdmzHY,email,Saltwater,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,No,Yes,No,Yes,Yes,No,No,Yes,Rarely,Often,Often,Often,Often,Often,Often,Often,Often,Rarely,Never,Often,Often,Rarely,,Supportive,Strongly agree,Disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,5,7.16,6.47,10,2.75,No,55 - 64,Male,,34240,Sarasota,,"$100,000 or more",500,"High
(5 ft. or more)","Small
(several square yards)","Deep
(20 ft. or more)","Complex
(lots of holes, edges, and hiding spots)",Not sure,Sometimes,Not sure,Never
7/7/2026 21:34,7/7/2026 21:50,IP Address,100,953,TRUE,7/7/2026 21:50,R_5SEqAA3Jl0ZfSaR,email,Saltwater,EN,1,,I agree,A few times,5 - 9 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Poor,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,No,No,No,No,No,No,No,No,Never,Rarely,Often,Rarely,Sometimes,Often,Sometimes,Rarely,Often,Rarely,Sometimes,Sometimes,Rarely,Sometimes,,Supportive,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Agree,Disagree,Agree,Disagree,0.9,1.38,1.28,1.42,7.09,No,45 - 54,Male,,33629,Hillsborough,,"$100,000 or more",250,Not sure,Not sure,"Moderate
(10 - 20 ft.)",Not sure,Not sure,Not sure,Not sure,Not sure
7/7/2026 21:59,7/7/2026 22:06,IP Address,100,420,TRUE,7/7/2026 22:06,R_3hVzGHIrbIWmUNz,email,Saltwater,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation",,"The shoreline or bank of a water body,A fishing pier or boardwalk,A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,No,Yes,Yes,Yes,Yes,Yes,No,No,Often,Often,Often,Rarely,Rarely,Sometimes,Often,Sometimes,Often,Often,Never,Rarely,Rarely,Never,,Supportive,Agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Agree,Agree,Disagree,Agree,Disagree,0.6,6.27,5.52,1.6,10,No,35 - 44,Male,,34243,Manatee,,"$100,000 or more",800,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure
